"","id","thread_id","author","author_full","author_followers","author_likes","author_videos","author_avatar","body","timestamp","unix_timestamp","is_duet","is_ad","music_name","music_id","music_url","music_thumbnail","music_author","video_url","tiktok_url","thumbnail_url","likes","comments","shares","plays","hashtags","challenges","diversification_labels","location_created","stickers","effects","warning"
"2043","7397000908405607685","7397000908405607685","direitabrasil2","DireitaBrasil",67200,46,1088,NA,"#foramduro #venezuela #lulaladrao #madurodictador",2024-07-29 10:21:29,1722248489,"no","no","Epic Inspiration","7116400670005872641","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/o4hBQFDCZtBGaMwdCGEI3gBCGQcgCeBpRnfSdd","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/ogPAwiYErAAGiYHjqyWBBZYGP5A0EyAU3BnY6~c5_720x720.jpeg","DM Production","https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c801-us/oQuZb7T9BEWWvn3YAJiQkgIIRAfczQgIiJoOCU/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1096&bt=548&cs=0&ds=3&ft=4fUEKMXh8Zmo0KeMbb4jVWMz8pWrKsd.&mime_type=video_mp4&qs=0&rc=ODs2ZWVpaWVlaTg8PDVkNkBpams3bXE5cjdwdDMzNzczM0AvNV8tLzFeXjIxLmI1LjBgYSNrZmdyMmRjbGdgLS1kMTZzcw%3D%3D&btag=e00098000&expire=1741793075&l=20250310152024FB6920F7E5B2E50F44FE&ply_type=2&policy=2&signature=288b07436d16198ea45e760392226e11&tk=tt_chain_token","https://www.tiktok.com/@direitabrasil2/video/7397000908405607685","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oUIOQBC9j2kTALMN0Wlm8Gn5egfIjQagSltlCf?lk3s=b59d6b55&x-expires=1741791600&x-signature=UswJULTj9Zr6ySJuJd91LGC45bU%3D&shp=b59d6b55&shcp=-",14800,1982,984,112000,"foramduro,venezuela,lulaladrao,madurodictador","foramduro,venezuela,lulaladrao,madurodictador",NA,NA,"Mais um golpe de Maduro sobre os Venezuelanos,aguardem pois havera reação",NA,NA
"2044","7439491747736063287","7439491747736063287","eneas_o_visionario","sociedade_Enéas _Carneiro",230,113,24,NA,"A Ditadura Militar no Brasil durou de 1964 a 1985. Nesse período, o Brasil foi governado por presidentes militares . . . . . #eneasovisionario #flipy #direita #tiktokviral #viral_video #eneas #historia #brasil #livro #bolsonaro",2024-11-20 22:27:45,1732141665,"no","no","Memory Reboot","7352852975624833025","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oElUzAM3pQBdwuBzI9kWArQK7oiOsB6iPBpHfa","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/o42YZCYmmIQAtABvVBTF4CvEIiDAJ1CX9gf9fT~c5_720x720.jpeg","Ibnusta","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/o0a8ugUCnKBfpbr2B2FEQGDHEPARI4YIQEfsJm/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2648&bt=1324&cs=0&ds=3&ft=4fUEKMXh8Zmo0KeMbb4jVWMz8pWrKsd.&mime_type=video_mp4&qs=0&rc=Ojk5NTtoZzU1aWkzOGRkM0BpamdxNnU5cjQ5djMzNzczM0A1Mi01Y15iNV4xNTYuYl80YSNkYF4uMmRzMHNgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1741792885&l=20250310152024FB6920F7E5B2E50F44FE&ply_type=2&policy=2&signature=b9980aa26dc9517206cdb160edd043b3&tk=tt_chain_token","https://www.tiktok.com/@eneas_o_visionario/video/7439491747736063287","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/okBPJIVQDdTJmCY5QEflAVAAQFAmAnBEzuQRve?lk3s=b59d6b55&x-expires=1741791600&x-signature=xdcUujTDR1r%2BFakmweaZIw4ZxGs%3D&shp=b59d6b55&shcp=-",502,5,25,14000,"eneasovisionario,flipy,direita,tiktokviral,viral_video,eneas,historia,brasil,livro,bolsonaro","eneasovisionario,flipy,direita,tiktokviral,viral_video,eneas,historia,brasil,livro,bolsonaro",NA,NA,NA,NA,NA
"2045","7471790884623895863","7471790884623895863","cortespolemicos99","Cortes Polêmicos",16700,10,221,NA,"Vazou lista de beneficiados pela USAID no Brasil. #direita #direitaconservadora #direitabrasil #usaid #monark",2025-02-15 23:24:51,1739661891,"no","no","Aleph Gesaffelstein","7233069655333882650","https://v77.tiktokcdn.com/5aad60342ad5e5e8b366ec285313c03f/67d05612/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/7c1b8310ac91425481d8d5258fbf9c88/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYA3OOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3M3NWg6ZjdqazMzZjU8M0BpM3M3NWg6ZjdqazMzZjU8M0AyYi8ucjRvYWRgLS1kMWNzYSMyYi8ucjRvYWRgLS1kMWNzcw%3D%3D&vvpl=1&l=20250310152024FB6920F7E5B2E50F44FE&btag=e00060000&cc=13&download=true","https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/4fef253805f5440f25e94c2db2d1acb8~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=e6f739c4&x-expires=1741791600&x-signature=0CrtAT8AmqLkwxq7SHQphI87pGE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=maliva","SoundVisualized",NA,"https://www.tiktok.com/@cortespolemicos99/video/7471790884623895863","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oMICpfEgSGAFcEkIC9jRfYfaARDxCEAI2AjPjx?lk3s=b59d6b55&x-expires=1741791600&x-signature=C7CSeDYxkGhjc365BYU6UCL4T1I%3D&shp=b59d6b55&shcp=-",269,21,22,5031,"direita,direitaconservadora,direitabrasil,usaid,monark","direita,direitaconservadora,direitabrasil,usaid,monark",NA,NA,"URGENTE: Vazou lista
de beneficiados da USAID",NA,NA
"2046","7473059711638572343","7473059711638572343","brasil.alerta","Brasil Alerta",261000,58,435,NA,"Bolsonaro denúnciado pela PGR soltou o verbo e falou o que pensa sobre o caso #bolsonaro #noticias #direitaconservadora #pgr",2025-02-19 09:28:28,1739957308,"no","no","Conquest of Paradise","6705060906709026817","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/e7f6cd1afd964070a6f320c59fa5b843","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/b1ad5227b1f2439a87cb8416ec288132~c5_720x720.jpeg","Vangelis","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oUpEkESDQNDBeMVFfAnRBQA6IT1VFtEsaLJ6MJ/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=686&bt=343&cs=0&ds=3&ft=4fUEKMXh8Zmo0KeMbb4jVWMz8pWrKsd.&mime_type=video_mp4&qs=0&rc=N2k1M2g0NmlkZzw3Nzk0NkBpM2dzdHc5cjV0eDMzNzczM0AzYDEzYV5iNWIxYl8xYjRhYSM2XmsxMmRzM25gLS1kMTZzcw%3D%3D&btag=e00090000&expire=1741792897&l=20250310152024FB6920F7E5B2E50F44FE&ply_type=2&policy=2&signature=5406eefb800f048d6852b9a483744356&tk=tt_chain_token","https://www.tiktok.com/@brasil.alerta/video/7473059711638572343","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oQvEqeFtaIDjL6DAMkYQfVETn1QrRn8BJCDapB?lk3s=b59d6b55&x-expires=1741791600&x-signature=ntf5zl90XLKdXs4C4mtjxdjkcWc%3D&shp=b59d6b55&shcp=-",39000,5758,4203,693900,"bolsonaro,noticias,direitaconservadora,pgr","bolsonaro,noticias,direitaconservadora,pgr",NA,NA,"BOLSONARO REAGlU APÓS PGR TENTAR APARECER PARA A MÍDIA E MONTAR O PALCO PARA 
A IMPRESA O CAPITÃO FALOU QUE TEM “ZERO PREOCUPAÇÃO” COM 
O STF",NA,NA
"2047","7475492696317119749","7475492696317119749","direita_direta","Direita Direta",20400,468,157,NA,"Esse é a música perfeita para os atuais C0rrupt0s. #GabrielPensador #foralula #foramoraes #forastf #forapt #forapsol #bolsonaro2026 #fy #foryou #foryoupage #viral #tiktok",2025-02-25 22:49:43,1740523783,"no","no","Epic Music(863502)","6873501791145691137","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/826033f166d448029eefc3940921daaf","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/568a79982fd64d27bf506255ecb58f1e~c5_720x720.jpeg","Draganov89","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oMMaIIIMKiEJaFGWKKALFfS0QeS2elIJOgHfeA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1122&bt=561&cs=0&ds=3&ft=4fUEKMXh8Zmo0HeMbb4jV7RxJpWrKsd.&mime_type=video_mp4&qs=0&rc=NGVnOmk7PGYzNztlMzM6OkBpMzVma3k5cnY3eDMzNzczM0BiL2IzNjZgNjAxMC80NmFiYSNmam9qMmRrZXNgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1741792903&l=20250310152027FD8B38106D9F9D0F2CAD&ply_type=2&policy=2&signature=f96ee9301b1d44cb05d811c46288917f&tk=tt_chain_token","https://www.tiktok.com/@direita_direta/video/7475492696317119749","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oUfOK2eGIIfXMWeiaktI1fFJ8JgAEIHaLCclQA?lk3s=b59d6b55&x-expires=1741791600&x-signature=tzXsfxjD1%2FH%2FXXx97mzE453bu6w%3D&shp=b59d6b55&shcp=-",31400,1243,12500,506100,"gabrielpensador,foralula,foramoraes,forastf,forapt,forapsol,bolsonaro2026,fy,foryou,foryoupage,viral,tiktok","gabrielpensador,foralula,foramoraes,forastf,forapt,forapsol,bolsonaro2026,fy,foryou,foryoupage,viral,tiktok",NA,NA,NA,NA,NA
"2048","7450677136270036229","7450677136270036229","momentoscortados","MOMENTOS CORTADOS",482100,485,1924,NA,"GUSTTAVO LIMA MANDOU A REAL SOBRE O PRESIDENTE LULA e sobre a DIREITA e ESQUERDA! 🚨 | Entrevista pro Jorge Kajuru  #gusttavolima #gustavolima #lula #presidentelula #gusttavolimaoficial #politica #podcast #entrevista #bolsonaro #lula2022 #jairbolsonaro #sertanejo",2024-12-21 01:52:41,1734745961,"no","no","Desejo Imortal (It Must Have Been Love) (Ao Vivo)","7220553737822177281","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oMBO4ijHQncBBS51sf6ACGW3woidA8mMrycTIA","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/o4uDCFjSJgAfYQgKHcX8DCAflQeAAQgbzAMOaP~c5_720x720.jpeg","Gusttavo Lima","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oULEHnC0QYoEJMZByMmDfBwR71AFgihQXfynIi/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1188&bt=594&cs=0&ds=3&ft=4fUEKMXh8Zmo0HeMbb4jV7RxJpWrKsd.&mime_type=video_mp4&qs=0&rc=Z2czPDZkMzVlN2VkaWVpZkBpM3NoN245cnc0dzMzNzczM0AuXjUuMC82NmExXjUwMGEwYSNgLzUzMmRjcWdgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1741792991&l=20250310152027FD8B38106D9F9D0F2CAD&ply_type=2&policy=2&signature=1210b6e9b83e60cdae96129ff0b36646&tk=tt_chain_token","https://www.tiktok.com/@momentoscortados/video/7450677136270036229","https://p77-sign-va.tiktokcdn.com/tos-maliva-p-0068/o4HnCB9ZAAAhAReMQIFKZPJDofboNthEBECDMQ~tplv-dmt-logom:tos-useast2a-v-0068/o8IjAzQMvAJfewSZII7PfZghM8AAXCAXHEAODA.image?lk3s=b59d6b55&x-expires=1741791600&x-signature=f2bdvYBltpAXaHTVRnVegn8g70o%3D&shp=b59d6b55&shcp=-",43700,2567,3223,2100000,"gusttavolima,gustavolima,lula,presidentelula,gusttavolimaoficial,politica,podcast,entrevista,bolsonaro,lula2022,jairbolsonaro,sertanejo","gusttavolima,gustavolima,lula,presidentelula,gusttavolimaoficial,politica,podcast,entrevista,bolsonaro,lula2022,jairbolsonaro,sertanejo",NA,NA,"GUSTTAVO LIMA MANDOU A REAL SOBRE O LULA 🚨",NA,NA
"2049","7139676689830857989","7139676689830857989","hinos_para_status","Jonatas Lucena",10900,6312,71,NA,"#RockinRio2022 #7desetembro #brasil🇧🇷 #brasil #osincriveis #euteamomeubrasil #bolsonaro2022 #lula2022 #hinosevangelicos #hino #minhapatria #minhapatriaamada #minhapatriaamadabrasil🇧🇷🇧🇷 #minhapatriabrasil",2022-09-04 23:52:10,1662335530,"no","no","Hino Nacional Brasileiro","7310302699693672450",NA,"https://p77-sign-va.tiktokcdn.com/tos-useast2a-v-2774/ocwEBUYAWiZ3BriMZEr2AEZumAkAUbPUAALSw~c5_720x720.jpeg?lk3s=08d74b56&x-expires=1741641666&x-signature=euYK%2BbcVXZrEzje2H3zvOiteiXs%3D","Késia Queiroz","https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c801-us/oAAcBC3lJEsQIVPEdf0fBFg9bDEOtFIhdXCaAQ/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&br=2512&bt=1256&cs=0&ds=3&ft=4fUEKMXh8Zmo0T7Mbb4jV0Hf-pWrKsd.&mime_type=video_mp4&qs=0&rc=MzQzOGc1Mzo7M2dnNzZnZkBpamhuO2o5cnU4cTMzNzgzM0A1Yy1eMmExX2AxYjY0YGM0YSNzLy5vMmQ0Ym5gLS1kLzZzcw%3D%3D&btag=e00088000&expire=1741792922&l=202503101521046267D18612BDFB07EC1F&ply_type=2&policy=2&signature=ec448a223cd6476a9b5178cfeca8469c&tk=tt_chain_token","https://www.tiktok.com/@hinos_para_status/video/7139676689830857989","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ocYdEJftsDA2VAa56FFhBVlADCCQdBY9IafY0E?lk3s=b59d6b55&x-expires=1741791600&x-signature=n7GrWQTGnr%2BfKMU4DKjUJZpyvs4%3D&shp=b59d6b55&shcp=-",35100,1060,18800,497200,"rockinrio2022,7desetembro,brasil🇧🇷,brasil,osincriveis,euteamomeubrasil,bolsonaro2022,lula2022,hinosevangelicos,hino,minhapatria,minhapatriaamada,minhapatriaamadabrasil🇧🇷🇧🇷,minhapatriabrasil","rockinrio2022,7desetembro,brasil🇧🇷,brasil,osincriveis,euteamomeubrasil,bolsonaro2022,lula2022,hinosevangelicos,hino,minhapatria,minhapatriaamada,minhapatriaamadabrasil🇧🇷🇧🇷,minhapatriabrasil",NA,NA,NA,NA,NA
"2050","7339306715646823685","7339306715646823685","marquinho2476","Marquinho",6252,54700,1339,NA,"#brasil🇧🇷 #saopaulo #riodejaneiro #CapCut #foryou #viralvideo #voltabolsonaro",2024-02-24 22:58:31,1708815511,"no","no","Eu te amo meu Brasil","7158099529143683073","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ocA6sgzrqt1tb1XPWr3ooHXhOaMfIWxqAUwBhu","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/o0BiTulcEpyWoOIAoD1BfA4szmBiAAdwATwzE7~c5_720x720.jpeg","Banda Plinta","https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c801-us/o8QJ4eEIQBQlWL3fK4FJ7p2Ec00FxCAQDBcVgw/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&br=2034&bt=1017&cs=0&ds=3&ft=4fUEKMXh8Zmo0T7Mbb4jV0Hf-pWrKsd.&mime_type=video_mp4&qs=0&rc=Mzo1ZTU0OjhmZTg3Ojs6Z0BpM3ZkNHI5cjh2cTMzNzgzM0AvYzA0NS40NTYxYF81MS0wYSM0MTUxMmRrbmJgLS1kLzZzcw%3D%3D&btag=e00090000&expire=1741792932&l=202503101521046267D18612BDFB07EC1F&ply_type=2&policy=2&signature=2cdc7ea7dc11ebcda4c1b1cb0d47f285&tk=tt_chain_token","https://www.tiktok.com/@marquinho2476/video/7339306715646823685","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oQgKBFfDJIwSVElCQzRcf34cdBRAQE0vFBnWQQ?lk3s=b59d6b55&x-expires=1741791600&x-signature=QqA63oCPW78dODH%2FoumrB17OmnM%3D&shp=b59d6b55&shcp=-",271,6,98,9780,"brasil🇧🇷,saopaulo,riodejaneiro,capcut,foryou,viralvideo,voltabolsonaro","brasil🇧🇷,saopaulo,riodejaneiro,capcut,foryou,viralvideo,voltabolsonaro",NA,NA,"🇧🇷 Eu te amo meu 
Brasil
",NA,NA
"2051","7164771159211396357","7164771159211396357","jocimar_de_paula","QRA.........porva",13300,4969,198,NA,"#patria #brasil #patriaamadabrasil #deus #deusacimadetudo #bolsonaro",2022-11-11 14:51:26,1668178286,"no","no","The Final Countdown (Originally Performed by Europe) [Instrumental Version]","6731972599334569985",NA,"https://p77-sign-va.tiktokcdn.com/tos-useast2a-v-2774/43785baeef5f4212a28e1b398e1c8d47~c5_720x720.jpeg?lk3s=08d74b56&x-expires=1741641675&x-signature=4sUk7zAXe0OthjalNDwjRJW6CdQ%3D","Hit The Button Karaoke","https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c801-us/oIcNzfCnAXUIGzE6UoYgUR7wxAhCtx7koCAuIs/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=164&bt=82&cs=0&ds=3&ft=4fUEKMXh8Zmo0u7Mbb4jV9ufDpWrKsd.&mime_type=video_mp4&qs=0&rc=NzdoaDxlaGY5NWRlOzVpaEBpM3Q0dTc6ZmQ5ZzMzNzczM0BiL18wLWAwNTExYjI1Ml4zYSNoNjM1cjQwL2tgLS1kMTZzcw%3D%3D&btag=e000b8000&expire=1741792890&l=20250310152113A594997EF26D184AB101&ply_type=2&policy=2&signature=aeabfd1397ef959e48d79b85e2468e19&tk=tt_chain_token","https://www.tiktok.com/@jocimar_de_paula/video/7164771159211396357","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oYwuU6otNAE32C9OAzIxsWAoYhgkfCWURztIxE?lk3s=b59d6b55&x-expires=1741791600&x-signature=8WCzmp9V9S86TMNz0yQYaZqXkW4%3D&shp=b59d6b55&shcp=-",2810,211,676,51600,"patria,brasil,patriaamadabrasil,deus,deusacimadetudo,bolsonaro","patria,brasil,patriaamadabrasil,deus,deusacimadetudo,bolsonaro",NA,NA,NA,NA,NA
"2052","7457904195341962501","7457904195341962501","uol","uol",1800000,836,5434,NA,"A declaração do presidente Lula (PT), que disse ser um ""amante da democracia"" durante um evento que marcou os dois anos dos atos golpistas em Brasília, foi considerada infeliz e desrespeitosa, inclusive com sua esposa, Janja.  🎙 A análise foi feita pela colunista Cris Fibe, no #UOLNews, nesta quarta (8). Segundo ela, a frase foi, no mínimo, inadequada, principalmente porque a própria Janja estava presente no momento do discurso. 👉 Assista ao programa completo no nosso canal do YouTube. 📸 Gabriela Biló/Folhapress #UOL #Notícias #Golpe #Lula #OitodeJaneiro #Brasília",2025-01-09 13:17:18,1736428638,"no","no","som original - uol","7457904259050621702","https://v77.tiktokcdn.com/00ca82b3ab25d778f5013dc043843943/67d0555d/video/tos/useast2a/tos-useast2a-v-27dcd7/o0JgfLVFjf1HGztCmevE5SQeAkI7FToYJdFQQg/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThS63OOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NGk8NjdlO2U7Z2hnNWg2aEBpMzczZ3k5cnJ2dzMzNzU8M0BiL2AuYDI0Xi4xMS0vM2FiYSNsaXFhMmRrbHNgLS1kMTZzcw%3D%3D&vvpl=1&l=20250310152141A1262E5B5648EF0E9532&btag=e00090000&cc=13&download=true","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d0c5a9631242917a9a357c3e88b078ee~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=c3285086&x-expires=1741791600&x-signature=Y8lUZVfG%2FcDnCfFcJWTjI7TMkc0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=maliva","uol","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oAbs0O3TfACJgqDpEBFfwVIg4FrX8f4GASEQCk/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=652&bt=326&cs=0&ds=3&ft=4fUEKMXh8Zmo0r1Mbb4jVFwf-pWrKsd.&mime_type=video_mp4&qs=0&rc=N2hpOzo1MzRlOzs6N2lmaUBpM2dqZ3A5cmR2dzMzNzgzM0AtLS5jYGM0X2AxLjAwLTZjYSNtLV8yMmRjbHNgLS1kLzZzcw%3D%3D&btag=e00090000&expire=1741792989&l=20250310152141A1262E5B5648EF0E9532&ply_type=2&policy=2&signature=054803593264909448824d05ecc7774b&tk=tt_chain_token","https://www.tiktok.com/@uol/video/7457904195341962501","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oYqDfAAH8SCx4EQOLfFfCCgKbzxHwkIVrxDsEp?lk3s=b59d6b55&x-expires=1741791600&x-signature=sTCS%2FbCy2AeOoqHf5BxJNWYteVc%3D&shp=b59d6b55&shcp=-",2970,1066,365,221000,"uolnews,uol,notícias,golpe,lula,oitodejaneiro,brasília","uolnews,uol,notícias,golpe,lula,oitodejaneiro,brasília",NA,NA,NA,NA,NA
"2053","7457637345836207365","7457637345836207365","uol","uol",1800000,836,5434,NA,"No evento que marcou os dois anos da invasão das sedes dos Três Poderes, o presidente Lula (PT) afirmou nesta quarta-feira (8) que ""ainda estamos aqui"" apesar dos golpistas, reforçando que a ""democracia venceu"". No #UOLNews, o colunista Tales Faria faz uma análise do discurso do presidente Lula durante a cerimônia que relembrou o atentado de 8 de janeiro. 👉 Assista ao programa completo no nosso canal do YouTube. 📸 Ricardo Stuckert/Secom #UOL #Notícias #Golpe #Lula #OitodeJaneiro #Brasília",2025-01-08 20:01:49,1736366509,"no","no","som original - uol","7457637384012352262","https://v77.tiktokcdn.com/acfe9699bad9d45e1576fdacbf126503/67d05546/video/tos/useast2a/tos-useast2a-v-27dcd7/o4M9mb4sdgkHQ7FgsEfLfLNIwmGfnFJQlAeg3E/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThS63OOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NjU8aDtoOjQ6ZGdmOzY2NkBpMzY5dnI5cmZndzMzNzU8M0AxLzRjMy5gNV4xYF4xLV9gYSM0NTYxMmRrZ3NgLS1kMTZzcw%3D%3D&vvpl=1&l=20250310152141A1262E5B5648EF0E9532&btag=e00090000&cc=13&download=true","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d0c5a9631242917a9a357c3e88b078ee~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=c3285086&x-expires=1741791600&x-signature=Y8lUZVfG%2FcDnCfFcJWTjI7TMkc0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=maliva","uol","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/oIm2cgRedbF3Bq2eE4LIAEGBJfAWIPgIQZe7kb/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2252&bt=1126&cs=0&ds=3&ft=4fUEKMXh8Zmo0r1Mbb4jVFwf-pWrKsd.&mime_type=video_mp4&qs=0&rc=OGZmPDk3OjU2Njs2aTxlOkBpanRwOXg5cjNndzMzNzgzM0BiMWEvX15fX2IxNDRjYi4vYSNrcWEwMmQ0ZXNgLS1kLzZzcw%3D%3D&btag=e00090000&expire=1741792966&l=20250310152141A1262E5B5648EF0E9532&ply_type=2&policy=2&signature=f0d2b24376edb41f63eb30d2c21499fc&tk=tt_chain_token","https://www.tiktok.com/@uol/video/7457637345836207365","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o8biDeqmGFbdLA2JBeI2bqIIfEkQZe7A4zWnEA?lk3s=b59d6b55&x-expires=1741791600&x-signature=odyTN26c6aDmqmM8gqKOQDJk%2FH8%3D&shp=b59d6b55&shcp=-",2678,1260,240,138300,"uolnews,uol,notícias,golpe,lula,oitodejaneiro,brasília","uolnews,uol,notícias,golpe,lula,oitodejaneiro,brasília",NA,NA,NA,NA,NA
"2054","7274721253385178373","7274721253385178373","lei_do_universo_2050","Lei do Universo",340900,1590,902,NA,"Mulher presa após 8 de janeiro se casa de tornozeleira eletrônica e véu da bandeira do Brasil. #oitodejaneiro  #casamento  #tornozeleiraeletronica  #patriota  #brasil",2023-09-03 21:53:58,1693778038,"no","no","A Thousand Years - Piano & Strings Shorter Version","6800305943021094913","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oE0ZZqBazYRFPgx2MAQdffPIemM4HDuCCAZHEa","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/1be781d81d444911ba032d503b212f93~c5_720x720.jpeg","Paul Hankinson Covers","https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c801-us/oEASv8DRDIfQA70Yf1b0gNeAGW48TnkeFgPIEQ/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1754&bt=877&cs=0&ds=3&ft=4fUEKMXh8Zmo0r1Mbb4jVFwf-pWrKsd.&mime_type=video_mp4&qs=0&rc=NTs2Ozw2ZGk5NTZoZztkZkBpM3F2aTc6ZjppbTMzNzczM0BjLzMtLy4zXl4xYi1gYjYvYSNsbGVkcjRncW5gLS1kMTZzcw%3D%3D&btag=e00090000&expire=1741792965&l=20250310152141A1262E5B5648EF0E9532&ply_type=2&policy=2&signature=8f07e44eb974823df6b0656c0d3b4186&tk=tt_chain_token","https://www.tiktok.com/@lei_do_universo_2050/video/7274721253385178373","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/okTLE1XRAnDXMAIKwAJEbeHJ0FkheIeBGf0PYB?lk3s=b59d6b55&x-expires=1741791600&x-signature=aNMmzk6tZqPoCoWFMRUevUcLlKk%3D&shp=b59d6b55&shcp=-",30000,4748,3540,247400,"oitodejaneiro,casamento,tornozeleiraeletronica,patriota,brasil","oitodejaneiro,casamento,tornozeleiraeletronica,patriota,brasil",NA,NA,"O QUE VOCÊ ACHOU?",NA,NA
